soil_type,rainfall,temperature,humidity,crop
Loam,2746.2,43.0,54.0,Coconut
Loam,3360.0,27.0,53.0,Coconut
Loam,3360.0,27.0,52.0,Coconut
Loam,3360.0,27.0,51.0,Coconut
Loam,3605.4,27.0,57.0,Coconut
Loam,3605.4,27.0,57.0,Coconut
Loam,3605.4,27.0,60.0,Coconut
Loam,3512.4,27.2,57.0,Coconut
Loam,3512.4,27.2,57.0,Coconut
Loam,3512.4,27.2,54.0,Coconut
Loam,3296.0,27.0,54.5,Coconut
Loam,3296.0,27.0,56.6,Coconut
Loam,3296.0,27.0,55.5,Coconut
Loam,3550.0,27.0,58.5,Coconut
Loam,3550.0,27.0,59.5,Coconut
Loam,3550.0,27.0,55.0,Coconut
Loam,3654.0,27.2,53.0,Coconut
Loam,3654.0,27.2,53.5,Coconut
Loam,3654.0,27.2,52.5,Coconut
Loam,233.0,27.1,56.0,Coconut
Loam,233.0,27.1,57.0,Coconut
Loam,233.0,27.1,57.5,Coconut
Loam,234.0,26.8,57.0,Coconut
Loam,234.0,26.8,55.0,Coconut
Loam,234.0,26.8,56.0,Coconut
Loam,3105.0,37.0,54.0,Coconut
Loam,3105.0,37.0,58.0,Coconut
Loam,3105.0,37.0,58.0,Coconut
Loam,236.0,38.0,59.0,Coconut
Loam,236.0,38.0,50.0,Coconut
Loam,2903.1,38.0,54.0,Coconut
Loam,2903.1,39.0,53.0,Cocoa
Loam,2903.1,39.0,52.0,Cocoa
Loam,2996.6,39.0,51.0,Cocoa
Loam,2996.6,40.0,57.0,Cocoa
Loam,2996.6,40.0,57.0,Cocoa
Loam,3522.8,40.0,60.0,Cocoa
Loam,3522.8,41.0,57.0,Coffee
Sandy loam,3522.8,41.0,57.0,Coffee
Sandy loam,2903.1,41.0,54.0,Coffee
Sandy loam,2903.1,42.0,54.5,Coffee
Sandy loam,2903.1,42.0,56.6,Coffee
Sandy loam,2996.6,42.0,55.5,Coffee
Sandy loam,2996.6,43.0,58.5,Coffee
Sandy loam,2996.6,27.0,59.5,Coffee
Sandy loam,3522.8,27.0,55.0,Coffee
Sandy loam,3522.8,27.0,53.0,Coffee
Sandy loam,3522.8,27.0,53.5,Coffee
Sandy loam,3729.8,27.0,52.5,Coffee
Sandy loam,3729.8,27.0,56.0,Coffee
Sandy loam,3729.8,27.2,57.0,Coffee
Sandy loam,2746.2,27.2,57.5,Coffee
Sandy loam,2746.2,27.2,57.0,Cardamum
Sandy loam,2746.2,27.0,55.0,Cardamum
Sandy loam,3360.0,27.0,56.0,Cardamum
Sandy loam,3360.0,27.0,54.0,Cardamum
Sandy loam,3360.0,27.0,58.0,Cardamum
Sandy loam,3605.4,27.0,58.0,Cardamum
Sandy loam,3605.4,27.0,59.0,Cardamum
Sandy loam,3605.4,27.2,50.0,Cardamum
Sandy loam,3512.4,27.2,54.0,Cardamum
Sandy loam,3512.4,27.2,53.0,Cardamum
Sandy loam,3512.4,27.1,52.0,Cardamum
Sandy loam,3296.0,27.1,51.0,Cardamum
Sandy loam,3296.0,27.1,57.0,Cardamum
Sandy loam,3296.0,26.8,57.0,Cardamum
Sandy loam,3550.0,26.8,60.0,Cardamum
Sandy loam,3550.0,26.8,57.0,Pepper
Sandy loam,3550.0,37.0,57.0,Pepper
Alluvial,3654.0,37.0,54.0,Pepper
Alluvial,3654.0,37.0,54.5,Pepper
Alluvial,3654.0,38.0,56.6,Pepper
Alluvial,233.0,38.0,55.5,Pepper
Alluvial,233.0,38.0,58.5,Pepper
Alluvial,233.0,39.0,59.5,Pepper
Alluvial,234.0,39.0,55.0,Pepper
Alluvial,234.0,39.0,53.0,Pepper
Alluvial,234.0,40.0,53.5,Pepper
Alluvial,3105.0,40.0,52.5,Pepper
Alluvial,3105.0,40.0,56.0,Pepper
Alluvial,3105.0,41.0,57.0,Pepper
Alluvial,236.0,41.0,57.5,Pepper
Alluvial,236.0,41.0,57.0,Arecanut
Alluvial,2903.1,42.0,55.0,Arecanut
Alluvial,2903.1,42.0,56.0,Arecanut
Alluvial,2903.1,42.0,54.0,Arecanut
Alluvial,2996.6,43.0,58.0,Arecanut
Alluvial,2996.6,43.0,58.0,Arecanut
Alluvial,2996.6,128.0,59.0,Arecanut
Alluvial,3522.8,129.0,50.0,Arecanut
Alluvial,3522.8,130.0,54.0,Arecanut
Alluvial,3522.8,131.0,53.0,Arecanut
Alluvial,2903.1,132.0,52.0,Arecanut
Alluvial,2903.1,133.0,51.0,Arecanut
Alluvial,2903.1,134.0,57.0,Arecanut
Alluvial,2996.6,135.0,57.0,Arecanut
Alluvial,2996.6,136.0,60.0,Arecanut
Alluvial,2996.6,137.0,57.0,Ginger
Alluvial,3522.8,138.0,57.0,Ginger
Black,3522.8,139.0,54.0,Ginger
Black,3522.8,140.0,54.5,Ginger
Black,3729.8,141.0,56.6,Ginger
Black,3729.8,142.0,55.5,Ginger
Black,3729.8,143.0,58.5,Ginger
Black,2746.2,144.0,59.5,Ginger
Black,2746.2,145.0,55.0,Ginger
Black,2746.2,146.0,53.0,Ginger
Black,3360.0,147.0,53.5,Ginger
Black,3360.0,148.0,52.5,Ginger
Black,3360.0,149.0,56.0,Ginger
Black,3605.4,150.0,57.0,Ginger
Black,3605.4,151.0,57.5,Ginger
Black,2903.1,152.0,57.0,Tea
Black,2903.1,153.0,55.0,Tea
Black,2903.1,154.0,56.0,Tea
Black,2996.6,155.0,54.0,Tea
Black,2996.6,156.0,58.0,Tea
Black,2996.6,157.0,58.0,Tea
Black,3522.8,158.0,59.0,Tea
Black,3522.8,159.0,50.0,Tea
Black,3522.8,160.0,54.0,Tea
Black,3729.8,161.0,53.0,Tea
Black,2903.1,162.0,52.0,Tea
Black,2903.1,163.0,51.0,Tea
Black,2903.1,164.0,57.0,Tea
Black,2996.6,165.0,57.0,Tea
Black,2996.6,166.0,60.0,Tea
Black,2996.6,167.0,57.0,Paddy
Black,3522.8,168.0,57.0,Paddy
Black,3522.8,169.0,54.0,Paddy
Black,3522.8,170.0,54.5,Paddy
Black,3729.8,171.0,56.6,Paddy
Black,3729.8,172.0,55.5,Paddy
Black,3729.8,173.0,58.5,Paddy
Black,2746.2,174.0,59.5,Paddy
Black,2746.2,175.0,55.0,Paddy
Black,2746.2,176.0,53.0,Paddy
Black,3360.0,177.0,53.5,Paddy
